"IB8A";"QW1A";"LU13TRUU";"LU35TRUU";"LU57TRUU";"LU71TRUU";"LU10TRUU";"LU3ATRUU";"LU2ATRUU";"LU1ATRUU";"LUBATRUU";"LUATTRUU";"LUACTRUU"
183.75;180.3183;245.51;295.81;320.97;372.48;461.49;318.87;346.14;348.41;399.22;2057.94;2318.1
183.82;181.2034;245.52;295.89;321.18;373.36;463.96;319.23;346.72;348.98;399.8;2061.85;2322.06
183.66;182.2073;245.53;296;321.68;375.25;470.48;320.11;347.8;350.28;400.86;2072.35;2330.37
183.47;182.4202;245.51;295.58;320.72;373.6;468.12;319.5;347.09;349.06;399.53;2067.44;2321.74
183.46;182.431;245.54;295.57;320.51;372.96;465.01;319.19;346.64;348.23;399;2064.41;2316.14
182.91;181.9093;245.5;295.42;320.12;371.54;459.6;318.51;345.62;347.09;397.67;2055.78;2307.14
182.91;181.2404;245.51;295.58;320.57;372.18;458.44;318.5;345.65;347.78;398.13;2054.5;2310.58
183.18;181.1317;245.48;295.62;320.65;372.47;458.5;318.53;345.73;347.91;398.34;2054.62;2311.68
183.53;180.2062;245.53;295.9;321.2;373.73;461.97;319.03;346.42;349.19;399.91;2058.55;2321.01
182.65;178.6355;245.43;295.68;320.69;372.2;458.39;318.56;345.52;347.51;398.32;2052.68;2309.69
182.23;177.9905;245.47;295.92;321.14;373.49;462.07;319.09;346.41;348.61;399.57;2058.2;2317.16
182.24;178.1659;245.45;295.8;320.94;373.14;461.95;318.97;346.29;348.48;399.3;2057.44;2315.69
182.53;179.2238;245.57;296.06;321.31;374.07;463.74;319.24;346.94;349.59;400.74;2060.21;2323.33
182.86;178.7717;245.57;296.02;321.37;374.29;464.81;319.3;347.08;350.08;400.96;2060.88;2325.69
182.2;178.5799;245.56;295.97;321.24;373.78;462.21;318.98;346.75;349.67;400.42;2057.2;2322.31
181.84;178.88;245.52;295.76;320.86;373.4;463.24;318.73;346.67;350.19;400.91;2055.47;2325.43
182.48;179.6402;245.56;296;321.28;374.16;465.97;319.11;347.07;351.17;402.16;2058.45;2332.78
182.31;179.718;245.54;295.94;321.03;373.06;461.85;318.67;346.29;350.19;400.88;2053.02;2325.3
183.01;179.3402;245.64;296.25;321.63;374.49;466.48;319.37;347.36;351.42;402.44;2059.76;2334.65
182.75;178.3569;245.6;296.13;321.36;374;465.14;319.14;347.1;350.99;401.77;2057.95;2331.36
182.39;178.1634;245.6;296.21;321.52;374.26;465.56;319.24;347.36;351.26;401.92;2058.7;2332.84
182.78;178.1591;245.63;296.41;321.93;375.24;467.37;319.61;347.88;351.92;402.55;2062.44;2336.99
182.81;179.6214;245.65;296.28;321.52;373.95;462.11;318.92;347.02;350.98;401.63;2054.68;2330.3
183.57;180.4445;245.75;296.74;322.46;375.97;467.74;319.78;348.14;353.1;403.86;2062.85;2344.1
183.85;180.9298;245.73;296.6;322.17;375.18;464.54;319.32;347.62;352.44;403.21;2057.9;2339.51
184.4;180.903;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
184.92;180.5175;245.81;296.82;322.66;376.05;466.27;319.69;348.16;353.12;404.19;2060.84;2344.64
185.32;181.1697;245.88;297.06;323.19;377.24;469.68;320.24;348.98;354.05;405.34;2065.85;2351.19
185.28;180.6894;245.95;297.31;323.51;377.93;472.53;320.68;349.57;354.66;406.36;2069.51;2355.99
185.38;181.421;245.97;297.54;323.9;378.58;474.72;320.97;349.98;355.64;407.42;2071.11;2362.34
185.61;182.2973;246.03;297.66;323.96;378.68;475.56;321.06;350.18;355.99;408.02;2071.18;2364.48
185.88;182.4095;246.07;297.73;324.01;379.06;477.35;321.22;350.7;356.55;408.58;2073.04;2367.86
185.88;182.3113;246.1;297.73;323.95;378.81;476.55;321.08;350.67;356.64;408.55;2071.58;2367.97
186.14;182.484;246.25;298.04;324.42;379.83;479.5;321.54;351.44;357.82;410;2075.96;2375.85
186.24;182.8605;246.23;297.93;324.27;379.37;477.52;321.19;351.07;357.7;409.95;2072.13;2374.8
186.58;182.6262;246.35;298.25;324.84;380.53;480.18;321.53;351.84;359.42;411.83;2074.48;2387.03
186.69;182.833;246.38;298.25;324.76;380.09;478.95;321.32;351.76;359.34;411.92;2071.55;2386.55
186.97;182.3854;246.41;298.43;325.18;381.08;483.09;321.86;352.71;360.23;413.15;2077.05;2393.59
186.57;181.1677;246.42;298.5;325.25;381.22;483.98;322.12;352.94;359.82;412.75;2079.99;2390.84
186.27;179.8898;246.41;298.52;325.34;381.71;486.65;322.36;353.46;360.5;413.21;2083.16;2395.02
186.09;180.0847;246.41;298.57;325.37;381.73;487.02;322.39;353.58;360.63;413.47;2083.02;2396.42
186.03;181.6438;246.41;298.61;325.34;381.48;486.06;322.24;353.4;360.81;413.43;2080.87;2396.82
185.77;181.9055;246.31;298.23;324.43;379.05;477.19;321.01;351.69;358.64;411.22;2067.88;2381.43
186.35;182.3754;246.46;298.61;325.05;380.48;482.15;321.66;352.78;360.29;413.63;2074.12;2393.97
186.99;182.6644;246.55;298.77;325.29;380.99;482.64;321.8;353.15;360.98;414.02;2075.36;2397.35
186.78;182.7295;246.48;298.5;324.74;379.82;480.32;321.32;352.31;360.26;413.35;2070.73;2392.15
187.34;182.6125;246.53;298.7;325.28;381.28;484.79;321.87;353.27;361.66;414.75;2076.53;2401.45
186.57;182.8595;246.46;298.42;324.51;379.09;477.46;321.01;351.73;359.55;412.55;2066.75;2386.63
187.24;183.4252;246.53;298.62;324.95;379.9;479.27;321.25;352.23;360.55;413.72;2069.22;2393.46
187.15;182.9162;246.42;298.25;324.22;378.27;474.86;320.53;351.08;359.13;412.49;2062.14;2384.32
187.56;183.2528;246.39;298.2;324.11;377.91;473.55;320.39;350.74;358.67;412.22;2060.11;2381.67
187.96;183.338;246.38;298.27;324.05;377.78;473.09;320.35;350.63;358.59;412.17;2059.52;2381.49
188.44;183.4887;246.44;298.44;324.38;378.7;475.04;320.67;351.18;359.31;412.9;2062.83;2386.34
188.39;183.2623;246.46;298.39;324.31;378.74;475.05;320.59;351.21;359.54;413.08;2062.66;2387.59
188.17;183.2123;246.4;298.1;323.55;377.03;469.68;319.86;350.2;358.04;411.3;2055.68;2376.83
187.79;182.9446;246.32;297.65;322.56;374.69;464.33;319.01;348.99;356.18;409.31;2048.52;2364.39
188.1;183.219;246.3;297.5;322.19;373.92;461.69;318.68;348.45;355.45;408.27;2045.3;2359.19
188.38;183.5055;246.32;297.64;322.5;374.51;463.4;318.92;348.96;356.02;408.97;2047.15;2363.54
188.43;183.744;246.37;297.77;322.72;374.69;463.95;319.06;349.14;356.27;409.27;2048.08;2365.43
188.24;183.7111;246.36;297.8;322.86;375.11;465.21;319.17;349.32;356.77;409.86;2049.09;2369.03
188.63;184.1891;246.54;298.47;324.08;377.28;470.54;320.19;350.78;358.49;412.03;2057.56;2381.27
188.79;184.4862;246.58;298.66;324.69;378.57;473.45;320.65;351.51;359.46;413.03;2061.73;2387.65
188.77;184.5565;246.53;298.51;324.35;378.1;472.61;320.45;351.27;358.94;412.66;2060.28;2384.54
188.69;184.6718;246.58;298.68;324.75;378.99;475.01;320.77;351.88;359.92;413.56;2063.47;2390.67
188.73;184.5879;246.6;298.77;324.94;379.46;475.93;320.91;352.19;360.38;413.95;2064.75;2393.32
188.51;184.3537;246.6;298.69;324.68;378.9;474.29;320.71;351.85;359.83;413.37;2063.11;2389.77
188.86;184.2996;246.69;298.96;325.18;379.77;476.06;321.11;352.46;360.54;413.98;2066.78;2393.99
188.73;184.0217;246.83;299.43;326.09;381.39;479.35;321.82;353.38;361.81;415.34;2072.69;2402.68
188.6;183.93;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
188.55;184.5327;246.83;299.35;325.93;381.14;479.34;321.72;353.32;361.82;415.3;2071.53;2402.07
188.45;184.6504;246.84;299.41;325.92;380.88;478.03;321.66;353.1;361.38;415.01;2070.49;2399.2
187.93;184.8041;246.73;299.1;325.19;379.19;472.59;320.85;351.85;359.94;413.57;2062.37;2389.12
188.58;185.8328;246.8;299.33;325.74;380.19;472.13;320.97;352.05;360.64;414.65;2062.95;2394.49
188.53;185.2513;246.81;299.2;325.5;379.89;471.53;320.77;351.86;360.57;414.63;2061.48;2394.1
188.43;185.7492;246.81;299.24;325.46;379.71;471.35;320.73;351.71;360.63;414.66;2061;2394.04
188.23;185.7014;246.82;299.1;325.01;378.47;466.85;320.18;350.72;359.58;413.67;2055.26;2386.85
188.67;185.9888;246.93;299.69;326.05;379.74;465.48;320.64;350.82;359.9;414.15;2055.8;2389.04
188.33;185.1433;246.9;299.48;325.36;377.84;460.03;319.79;349.74;358.91;413.05;2045.76;2382.06
188.64;184.9018;246.92;299.5;325.5;378.65;463.69;320.03;350.38;360.02;414.54;2048.85;2390.41
188.78;185.3247;246.92;299.53;325.63;379.15;465.1;320.17;350.68;360.32;415.28;2050.96;2393.49
189.03;185.8109;246.92;299.62;326;380.03;467.65;320.45;351.2;361.3;416.32;2053.34;2399.92
189.27;185.8245;246.92;299.66;326.17;380.27;468.64;320.61;351.36;361.41;416.46;2054.15;2400.57
189.24;185.7445;246.95;299.89;326.69;380.96;468.68;320.86;351.57;361.71;416.76;2055.31;2402.33
189.38;186.0207;246.98;300.04;327.12;381.97;471.66;321.29;352.27;362.51;417.65;2059.06;2407.83
189.09;185.6558;246.96;300.06;327.39;382.8;474.16;321.56;352.74;363.13;418.38;2062.12;2412.6
189.53;185.8624;246.96;300.14;327.74;383.87;477.99;322.03;353.47;364.04;419.14;2067.87;2418.3
189.46;186.0679;246.97;300.01;327.45;383.33;476.06;321.7;353.09;363.66;418.98;2065.76;2416.26
189.65;186.3233;247.02;299.95;327.48;383.65;476.44;321.65;353.35;364.07;419.62;2066.35;2419.55
189.55;186.3254;247.04;300.08;327.82;384.27;477.28;321.81;353.46;364.73;420.07;2067.43;2422.95
189.78;186.5588;247.01;300.03;327.99;384.68;478.55;321.82;353.64;365.31;420.87;2068.42;2426.99
190.02;186.5529;247.05;300.1;327.97;384.74;477.97;321.77;353.64;365.34;421.19;2067.99;2427.32
190.28;186.5303;247.02;299.9;327.42;383.91;475.16;321.28;353.19;364.8;420.76;2063.9;2423.7
190.16;186.7113;246.94;299.73;327.02;382.71;471.35;320.7;352.35;364.04;420.32;2057.07;2419.59
190.4;186.9042;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
190.36;186.8962;246.96;299.7;327.06;383.39;473.83;320.82;352.73;364.72;421.53;2059.27;2425.79
190.23;186.9752;246.96;299.73;327.25;384.12;476.6;321.05;353.25;365.43;422.39;2061.7;2431.23
190.23;187.2316;246.97;299.78;327.45;384.71;479.39;321.24;353.7;366.39;423.48;2063.66;2437.77
190.55;187.7977;246.99;299.82;327.62;385.28;481.28;321.35;354.06;367.1;424.66;2064.72;2443.29
190.57;187.7091;247.04;299.8;327.7;385.52;481;321.29;354.1;367.2;425.21;2064.71;2445.12
190.32;187.4092;247.02;299.71;327.28;384.59;477.66;320.81;353.46;366.57;424.93;2059.33;2441.72
190.21;187.5014;246.9;299.25;326.24;382.91;474.75;319.96;352.57;366.02;424.66;2051.15;2438.71
190.28;187.6035;246.91;299.21;326.15;382.8;474.28;319.81;352.58;366.15;424.95;2049.87;2439.95
190.44;187.8043;246.96;299.47;326.81;384.08;478.47;320.38;353.47;367.39;426.14;2054.78;2447.88
190.36;187.6019;246.93;299.31;326.39;383.12;477.11;320.18;353.18;366.55;425.12;2052.87;2441.78
190.48;187.3214;247.01;299.45;326.57;383.42;477.83;320.52;353.44;366.33;424.56;2055.94;2439.51
190.48;187.4232;247.03;299.51;326.63;383.41;477;320.48;353.34;366.33;424.56;2055.5;2439.29
190.51;187.2953;246.91;299.13;325.85;381.98;473.85;319.9;352.4;365.16;423.35;2050.09;2431.86
190.72;187.4341;246.99;299.47;326.86;383.84;477.6;320.56;353.5;366.52;424.54;2056.49;2440.65
191.06;187.4697;247.02;299.58;327.13;384.43;479.55;320.85;353.95;366.87;425;2059.5;2443.18
191.01;187.5418;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
191.11;187.7505;247.09;299.77;327.6;385.66;482.21;321.19;354.56;367.98;426.25;2062.85;2450.71
191.23;187.9261;247.09;299.69;327.25;384.86;479.16;320.88;354.02;367.15;425.28;2059.79;2444.79
191.54;187.9943;247.07;299.7;327.37;384.77;478.06;320.82;353.88;366.97;425.06;2058.64;2443.47
191.75;187.9395;247.14;299.93;327.88;385.76;480.55;321.29;354.46;367.55;425.84;2063.04;2447.33
191.82;188.3776;247.03;299.5;326.98;384.08;476.85;320.64;353.42;365.97;424.2;2058.04;2436.48
192.27;188.536;247.14;299.79;328.02;386.72;482.82;321.5;355.05;368.04;426.09;2067.79;2449.1
192.3;188.3948;247.15;299.92;328.32;387.48;485.57;321.87;355.46;368.69;426.64;2071.63;2453.12
192.17;188.6684;247.09;299.8;328.15;387.47;485.74;321.87;355.46;368.31;426.11;2072.77;2450.22
192.26;188.6838;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
192.16;188.8865;247.11;299.59;328.13;387.96;487.49;321.89;355.89;368.92;426.54;2075.58;2453.77
192.21;188.6558;247.1;299.46;327.94;388;487.33;321.75;355.82;369.1;426.42;2075.41;2454.07
192.23;188.7672;247.07;299.45;328.04;387.48;486.78;321.82;355.47;368.42;425.72;2075.61;2449.43
192.26;188.8977;247.08;299.63;328.33;387.67;486.36;322.03;355.52;368.16;425.29;2076.45;2447.32
192.16;188.8049;247.1;299.64;328.11;386.95;484.32;321.81;355.07;367.73;424.84;2073.34;2444.21
191.91;188.4704;247.06;299.51;327.77;385.97;481.72;321.45;354.51;366.98;424.03;2069.45;2438.97
191.82;188.4895;246.99;299.35;327.51;385.32;480.51;321.18;354.11;366.57;423.67;2066.92;2436.39
191.92;188.6431;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
191.96;188.7736;246.98;299.34;327.51;385.29;480.6;321.13;354.12;366.8;423.79;2066.32;2437.45
192.14;188.9817;247;299.43;327.9;386.15;482.93;321.41;354.65;367.53;424.73;2069.41;2442.8
192.05;189.2379;247.04;299.55;328.2;386.75;483.72;321.6;354.99;367.81;425.26;2070.88;2445.05
192.38;190.2535;247.07;299.66;328.42;387.34;484.23;321.8;355.28;367.95;425.44;2073.1;2445.95
192.31;190.2729;247.09;299.67;328.53;387.44;483.45;321.75;355.27;367.97;425.48;2072.65;2445.63
192.3;190.4271;247.13;299.76;328.8;387.85;483.55;321.88;355.42;368.05;425.79;2073.58;2446.81
192.19;190.532;247.13;299.74;328.7;387.46;482.9;321.78;355.27;367.93;425.48;2072.37;2445.35
192.44;190.7533;247.18;299.87;328.95;388.08;484.95;322.02;355.67;368.61;426.34;2074.34;2450.34
192.82;190.8328;247.21;299.97;329.14;388.57;485.23;322.13;355.93;368.91;426.68;2075.5;2452.25
193.24;190.7316;247.2;299.88;329.09;388.78;486.07;322.12;356.08;369.02;427.07;2076.53;2453.61
193.36;190.8299;247.19;299.82;328.7;387.62;482.86;321.8;355.42;367.93;425.99;2072.68;2446.39
192.97;190.0839;247.21;300;328.97;388.02;483.74;322;355.65;368.23;426.45;2073.85;2448.85
192.98;190.3566;247.21;299.94;328.77;387.4;481.9;321.77;355.25;367.77;426.04;2071.23;2445.88
192.93;190.7261;247.21;299.86;328.48;386.36;478.52;321.4;354.6;366.88;425.17;2067.29;2440.1
192.98;190.8189;247.18;299.68;328.09;385.68;478.23;321.17;354.31;366.6;424.99;2065.16;2438.49
192.91;191.0055;247.22;299.68;328.22;386.17;480.3;321.33;354.74;367.24;425.72;2067.04;2442.59
192.9;190.9179;247.17;299.46;327.74;384.93;476.57;320.86;353.83;366.02;424.54;2062.33;2434.87
192.84;191.1045;247.09;299.24;327.17;383.62;472.11;320.23;352.86;364.92;423.45;2056.02;2427.54
192.9;191.3818;247.13;299.45;327.61;384.68;475.07;320.56;353.45;366.11;424.98;2058.73;2436.36
192.99;191.6384;247.14;299.47;327.68;384.84;475.44;320.57;353.58;366.29;425.41;2058.61;2438.26
193.22;191.6158;247.15;299.6;328.1;385.77;478.91;321;354.24;367.1;426.29;2062.8;2443.9
193.48;191.8138;247.23;299.85;328.65;387.07;481.88;321.43;354.97;368.26;427.74;2066.88;2452.1
193.69;191.8128;247.24;299.87;328.64;387.17;482.04;321.47;355.03;368.27;427.72;2067.3;2452.09
193.72;191.8469;247.28;299.96;328.62;386.4;478.57;321.31;354.53;367.26;426.67;2064.56;2445.25
193.21;191.8172;247.27;299.82;328.13;385.06;473.59;320.6;353.65;366.34;426.06;2056.83;2439.9
193.08;191.4372;247.27;299.68;327.51;383.63;470.01;320.04;352.85;365.4;425.24;2051.67;2434.32
192.78;190.9866;247.27;299.65;327.33;383.22;469.83;319.93;352.76;365.35;425.16;2050.59;2434
193.05;190.9955;247.31;299.72;327.55;383.69;471.05;320.08;353.13;365.97;425.72;2051.85;2438.14
193.37;191.3491;247.37;299.8;327.75;384.38;472.58;320.29;353.63;366.62;426.17;2054.68;2441.9
193.55;191.448;247.42;299.9;327.98;384.77;473.3;320.49;353.87;366.77;426.43;2056.96;2443.1
193.12;191.5311;247.38;299.73;327.53;383.7;471.4;320.15;353.28;365.96;425.65;2053.91;2437.9
192.92;191.5295;247.38;299.8;327.72;384.25;473.1;320.33;353.61;366.55;426.33;2055.65;2442.03
193.07;191.4683;247.42;299.89;327.97;384.68;473.71;320.52;353.83;366.77;426.49;2057.04;2443.03
193.12;191.6611;247.42;299.99;328.18;385.01;474.72;320.74;354.14;366.86;426.54;2059.45;2443.15
193.09;191.622;247.42;299.99;328.16;385.07;474.69;320.75;354.22;366.67;426.63;2059.64;2442.44
192.64;191.2066;247.34;299.66;327.52;383.89;471.99;320.19;353.55;365.73;425.78;2055.04;2436.53
192.86;191.7784;247.36;299.76;327.76;384.57;474.27;320.44;354.09;366.53;426.55;2057.76;2441.64
192.65;191.3497;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
192.76;191.5023;247.42;299.87;327.91;384.88;475.04;320.6;354.31;366.77;426.87;2059.43;2443.33
192.88;191.7131;247.43;299.87;327.97;384.97;474.56;320.61;354.25;366.64;426.75;2059.29;2442.54
192.56;191.5688;247.41;299.71;327.77;384.75;473.98;320.45;354.06;366.41;426.56;2058.6;2441.31
191.96;191.2698;247.26;299.12;326.55;382.23;468.12;319.38;352.59;364.51;424.3;2049.46;2428.1
191.55;190.7764;247.25;299.03;326.31;381.72;467.25;319.19;352.35;364.32;423.91;2047.63;2426.78
191.45;191.0607;247.28;299.03;326.21;381.29;465.81;319.1;352.21;363.88;423.22;2047;2423.44
191.01;190.5928;247.31;299.05;326.16;380.93;464.18;318.99;352.04;363.66;422.5;2045.89;2421.24
191.15;190.8955;247.35;299.14;326.37;381.35;465.66;319.24;352.3;364;422.74;2047.89;2423.5
191.3;190.9096;247.36;299.18;326.32;380.91;463.24;319.06;351.92;363.34;422.09;2045.66;2419.07
191.52;190.5055;247.42;299.45;326.74;381.86;465.51;319.5;352.59;364.2;422.98;2049.32;2425.1
191.3;190.3915;247.37;299.25;326.44;380.99;462.96;319.12;351.98;363.33;422.04;2045.83;2419.42
191.57;190.1537;247.44;299.52;326.88;381.97;465.42;319.54;352.69;364.41;423.03;2049.67;2426.11
191.88;190.4069;247.44;299.55;326.88;382.19;466.48;319.61;353;364.73;423.41;2051.07;2428.29
191.89;190.5599;247.42;299.51;326.69;381.86;466.05;319.46;352.93;364.63;423.26;2050.43;2427.42
191.94;190.2845;247.43;299.5;326.74;382.14;467.27;319.57;353.14;364.95;423.66;2051.2;2429.64
191.81;190.5052;247.39;299.32;326.53;381.36;464.7;319.22;352.56;364.17;422.72;2047.82;2424.08
191.78;190.6439;247.36;299.2;326.38;380.67;463.02;318.95;352.1;363.66;422.27;2044.84;2421.04
192.19;190.9034;247.41;299.51;326.82;381.64;465.71;319.42;352.81;364.6;423.24;2049.02;2427.41
192.09;190.8319;247.39;299.52;326.88;381.3;464.97;319.39;352.57;364.29;422.82;2048.09;2424.99
192.35;190.8773;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
192.4;190.9642;247.39;299.52;326.82;380.96;463.59;319.25;352.43;363.95;422.4;2046.46;2422.46
192.27;190.7051;247.43;299.62;326.9;381.06;463.51;319.3;352.57;364.08;422.53;2047.12;2423.91
192.69;190.8887;247.48;299.8;327.09;381.67;465.81;319.61;353.16;364.83;423.19;2050.78;2428.75
192.91;191.1417;247.47;299.86;327.17;381.96;466.65;319.69;353.38;365.18;423.69;2051.56;2431.61
192.99;191.2893;247.55;300.21;327.78;383.61;470.84;320.35;354.45;366.69;425.46;2057.62;2442
193.25;190.553;247.55;300.29;327.95;383.99;471.54;320.57;354.58;366.78;425.45;2059.13;2442.55
193.18;190.8798;247.56;300.3;327.93;383.58;469.82;320.42;354.29;366.32;425.03;2057.54;2439.6
193.27;191.2981;247.61;300.46;328.2;384.08;470.49;320.63;354.6;366.75;425.42;2058.71;2442.16
193.44;191.6254;247.62;300.55;328.35;384.6;472.04;320.86;355.01;367.13;425.85;2061.03;2444.69
193.48;191.5574;247.64;300.51;328.23;384.3;470.75;320.71;354.82;366.76;425.51;2059.52;2442.19
193.31;191.5612;247.63;300.45;328.15;384.05;469.99;320.56;354.63;366.61;425.51;2058.05;2441.41
193.43;191.7541;247.61;300.24;327.79;383.21;467.39;320.12;354.01;365.8;424.88;2054.33;2436.53
193.14;191.7706;247.57;299.93;327.24;382;464.32;319.57;353.29;364.71;423.77;2049.88;2429.52
193.14;191.8532;247.56;299.68;326.75;380.53;461.12;318.99;352.51;363.68;422.68;2045.02;2423
193.36;191.8147;247.59;299.74;326.85;380.74;461.17;319.08;352.57;363.81;422.7;2045.22;2423.68
193.53;192.057;247.61;299.91;327.19;381.55;463.54;319.42;353.08;364.68;423.66;2048.07;2429.35
193.5;191.8745;247.61;299.96;327.31;381.76;463.41;319.5;353.09;364.66;423.59;2048.03;2429.38
193.54;191.9245;247.61;299.99;327.41;381.69;462.09;319.46;352.88;364.36;423.29;2046.83;2427.36
193.74;192.0896;247.65;300.23;327.86;382.51;463.22;319.82;353.36;364.84;423.87;2049.83;2430.96
193.86;192.3148;247.68;300.37;328.09;383.32;465.38;320.19;353.8;365.4;424.45;2053.31;2434.76
194.15;192.4783;247.71;300.55;328.47;384.26;468.55;320.6;354.45;366.59;425.55;2057.49;2442.35
193.92;192.483;247.69;300.44;328.21;383.52;465.9;320.28;353.99;365.71;424.58;2055.06;2436.52
193.96;192.9215;247.66;300.39;328.16;383.4;467.1;320.29;354.1;365.91;424.89;2055.72;2438.34
193.9;192.9643;247.66;300.41;328.34;383.79;467.94;320.47;354.18;366.02;425.12;2056.8;2439.52
194.18;192.8365;247.69;300.48;328.47;383.98;467.66;320.53;354.27;366.04;425.21;2057.1;2439.76
194.12;192.6817;247.69;300.53;328.55;383.99;468.01;320.6;354.39;365.95;425.31;2058.18;2439.59
194.15;192.504;247.71;300.78;329;384.97;470.23;321.05;354.99;366.65;426.19;2061.95;2444.53
193.91;192.5123;247.74;300.76;328.93;384.91;469.06;320.96;354.81;366.31;426.02;2060.73;2442.63
193.85;192.8407;247.76;300.83;329.02;385.17;469.89;321.1;354.83;366.46;426.41;2061.3;2443.92
194.07;193.1196;247.83;301.14;329.54;386.27;473.12;321.6;355.57;367.68;427.96;2065.67;2452.27
194.34;193.6683;247.87;301.44;330.16;387.8;477.86;322.28;356.36;369.13;429.98;2070.9;2462.03
194.38;194.955;247.86;301.54;330.39;389.14;485.6;322.94;357.58;371.07;432.4;2077.14;2475.03
194.41;195.2896;247.87;301.37;330.01;388.38;483.54;322.53;357.18;370.61;431.9;2074.14;2471.51
194.5;194.9378;247.87;301.37;330.03;388.18;482.48;322.39;357.18;370.5;431.91;2072.74;2470.74
194.55;194.6408;247.87;301.17;329.62;387.22;478.38;321.85;356.37;369.41;430.86;2067.7;2463.67
194.7;194.5317;247.9;301.21;329.71;387.77;479.51;321.96;356.66;369.96;431.71;2068.81;2467.88
194.99;194.7375;247.92;301.45;330.26;389.26;484.37;322.62;357.66;371.42;433.37;2074.37;2477.77
195.13;194.8497;247.95;301.49;330.29;389.7;486.57;322.86;358.07;371.87;433.81;2076.63;2480.47
194.95;194.8275;247.93;301.43;330.25;389.38;484.86;322.71;357.77;371.39;433.18;2074.96;2476.8
195.28;195.2163;247.93;301.43;330.33;389.68;486.06;322.84;358.07;371.77;433.42;2076.34;2478.85
195.26;195.2742;247.94;301.48;330.48;389.99;487.42;323;358.35;372.18;433.83;2077.63;2481.83
195.2;195.2838;247.91;301.43;330.4;389.61;486.29;322.84;358.12;371.86;433.42;2076.01;2479.49
195.56;196.072;247.96;301.52;330.51;389.89;486.51;322.94;358.31;372.1;433.64;2077.03;2480.94
195.63;196.6679;247.98;301.54;330.56;389.99;486.3;322.93;358.32;372.23;433.8;2076.64;2481.82
